#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
e1cb0b3524fbd59168b6ccde4e877a18	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
3d05a3d2e278c8968dde2cda856d47f1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
c233baab197976feb8fed64a28c04322	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
baf2094309561a8f6d17c0607e5608b0	Bacteria	Actinobacteriota	Actinobacteria	PeM15	PeM15	PeM15	
5d174711bad1268387514d9146607e94	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
067dd7512cef9c92930a2e53ee39e6f4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
c992f89243abd34797189e24d0400d21	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales			
a7ae6c2fd1bed7e807c2fcd1f70e5a9c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
641cb2f5ef8079570a5431703da642df	Bacteria	Bacteroidota	Bacteroidia	Cytophagales			
8fc90bb6815e057091582d1fcd632b01	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
b89f89ab133e8d26a5c19f73491e2411	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	
36b6794708a6e5d8a94e2537d65fc222	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales			
120d45f80eb8616ca799344b5506b92f	Unassigned						
388a3649bafd1ad3dfd7ee6c983c73a5	Bacteria	Bdellovibrionota					
a4252d1c76e31a16c03baa8fcc7bc516	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	
58e78b74f88e88108c9e376a66e0332c	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_cyanobacterium
cd6b4f10081babe0a91ed980f847629b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	
85a22559f293195d05c513ff55197c6d	Bacteria	Bacteroidota	Bacteroidia				
84759051fdac6b3eddceee29be922bea	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
0fbfcc18f2c7f31278dba20e693f7fa0	Bacteria	Proteobacteria	Gammaproteobacteria				
9705f10df3524888ef61851162997d3f	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	
0b0978ffd2d36d43a6a46ec9826e0058	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	uncultured_bacterium
40141f8783a4e6ce43255fa71e166a58	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	
8242540c13d932dd86f5bee8e60c0d58	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
9011ab45993fb0284531ef5afb8e8410	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
7082a9ec68682dd6b798aae7a28268c3	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured_Phycisphaerales
4ddce4ffb8bc8600bec58f2594d1f8a6	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
19f5b23483d454a1914060737d587ba0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
75bbdf731ac7b562bf266a33b417dbc8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		
36206089bfdee208219c602d828abaf0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
0b064e38305dab6d77d34022e754a9f5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
6f39efdb1804916d62fbf6759c723e75	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
2bb02d5af0dcee9be5e71c3c8f339d1a	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	uncultured	uncultured	uncultured_Cytophagales
2a7439357f86d7e4d9eee77726010b8b	Unassigned						
4e6917f5df0f2317afbc6a9950747533	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae		
f8dfcf4ace9e6e9e2a73b3b808a8192d	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
04dbb61c85487f1b07393448ea650160	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera	
d26dcd6963b8aa24d9e1140a32d42b62	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	
a6bddefba5e7ee3df8e2991bea831139	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	
dec495ec1b39f8dd7ec036f069d235d9	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Pseudohaliea	uncultured_organism
c2b8d5a24c9f6281c2075e5c719fe7b9	Bacteria	Proteobacteria	Gammaproteobacteria				
7779d549df2668957b6e2da78ce7f947	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
e12010bb3c25d43dc5ba5d6576c316d5	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	uncultured	
00eb6f8c8f7f324051511207073f0b51	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
28fe94a9b5c7b72478fbc954844c8af4	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
990a1e0e133bfc6a5399e64ed9f712f3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
2e87de6c53f0c0ac2caf71cc466c4815	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	uncultured	uncultured_bacterium
9261a851980d7f6bc3b57d1d2a6d6023	Unassigned						
c07ec33c648766da51f672fefdd12794	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	Solirubrobacterales_bacterium
58195c6d0f24af24d2190ee62d772667	Unassigned						
0b03fb2d5d5c6a86a30742b59581a323	Bacteria	Dependentiae	Babeliae	Babeliales			
72fced59c8a4d3e0f2d193ac0104ab15	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
8a8854641a4e2ddf5ef526bbab3b156b	Bacteria	Actinobacteriota	Actinobacteria				
e6a1e199db526a3a8eb3beb7286a2b11	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
9b1c705a54ff0a15b87a1aca547e2286	Bacteria	Proteobacteria	Gammaproteobacteria				
e1b844728c87e22befe3a9f76e129005	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
2b2fe1c8f495561b8a07efca684b70e6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
7a12348214be2d84ee203b9a524bfd1a	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae		
cd94dbb380baca9b15eb3829b82422ff	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales			
43380dc3fa30d4e19b9966e2147da3e9	Bacteria	Proteobacteria	Alphaproteobacteria				
91b23d1c2d70b5883506e6a82a69dc58	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae		
a8ed060ec59a545d6e5dade492ba0075	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
1b9ddfa2bd490ebd108b1ee72991fd95	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
cda01f337314ee1daa6265b700266508	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
d746596a34f79f4e525e79154b3cead9	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
cdc8ae6b1c022b853c510f8a56313edf	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	
a27d4409ea7d67e5902148138b6859ea	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
652e31e56285bff8b36938079ab01256	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
d318d93267b853e15fcb11612203f6b6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Deefgea	Deefgea_sp.
120ff7db20d453d93dfe4f520d14cd9b	Bacteria	Actinobacteriota	Actinobacteria				
e5d7595abd6a6d69b265f13e6013bca3	Bacteria	Proteobacteria	Gammaproteobacteria				
1579730bf29970aea40e37fc0defec72	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	
a100a23d7ba9d02d33bc1c4dd53b5e44	Bacteria						
f9cb9bf805aff1f28730e185249c50bf	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales			
d22831a88ebeb73552587dbb35f39644	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	
65cfa793cac5b4dacbe1f3cb727d23f1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
35906a437edb33734aa29b4804f683ff	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
30c8ddcdff71ef0859d2b90a7678f1b6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	uncultured	
5b132b89d350b401106d04a1acf8c955	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
09470daee07e7716385fb33bfad98f88	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales			
269632d916c8d341ac64666a0e9ff334	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae		
857d24499fa6f4ec778181e46f809db8	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
fdbb252dd8b39d2c715f241c57c41bc3	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales			
0a34f23aa6401b04aac7f652a73b6819	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
a120b34cdb87b8bac2cc0cccea4f6ac3	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriales	TC1	uncultured_bacterium
d49268ffb4786387930d77cbdac31572	Unassigned						
875f5cbac210a1a36e70fe43548d7468	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	A0839	A0839	
bc7ba691d8daebc2d30c0e0476bccc3d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae		
4e1503048a7b51432cf0ebadc83bb8f5	Bacteria	Planctomycetota	Pla3_lineage	Pla3_lineage	Pla3_lineage	Pla3_lineage	uncultured_bacterium
0c9880aa95296acb6047a3dcb6033d0a	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
7f62b00a34049b2971985ac78191c879	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	
3e14f7902a85afe4225119620577557d	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	
80a336b322673c6d33920350a5f3dd02	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
a236c0da3f353f92c14d235f794b931b	Bacteria	Proteobacteria	Alphaproteobacteria				
4a7c0662a554fc254fc7680c716f40fd	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Nodosilineaceae		
676e249a305e6c77c10db52dfffbfe40	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured	
5d5a8783d672f2f6d948dde9b04e5cd4	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
5d14a639f41017f7495b5335d231c3b3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	uncultured	
0beebdd461e2dae5eb189c38db2d258d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales			
5856b213dc4e7d2dd22a7a6adf989027	Bacteria	Firmicutes	Bacilli	RsaHf231	RsaHf231	RsaHf231	uncultured_bacterium
a5e2ba4c659cd3e39479b3138f6d5d80	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales			
0d868d7d79d67e1ada1b66b1006312ab	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
4a96055b669abdbd598a54146520d0e7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
9f67b5fe75c189724637c8ea9bbb6250	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
708ba5905dc5591f571b3d04510bf651	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	
c340c5874970725a1047181edc4dc673	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
8bca5da4e6127a8631b26e173905428a	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae		
a6395d1d8a16b5a0364625d77c8abe92	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
76e210627fd20515b24e5c2cc0a509c7	Bacteria	Myxococcota	Polyangia	Polyangiales			
626aeb77afc7ca1135e2e6e660316d4d	Bacteria	Firmicutes	Clostridia				
536b4b8da77028df61c14001f92c2639	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
3c628dd1d54d249fcfba770e122b54b1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
0462a8de011e713067693102bf07f827	Bacteria	Planctomycetota	OM190	OM190	OM190	OM190	
d2c219c47f1e98a936474919c9dc4366	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
9631c8bc74b416f8f1df888b7dcdd5c4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium
3aeb8bb7c04a20cee872a5bf66268c8e	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group	
81fd3be70509b604dd33da6158435f39	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Deefgea	Deefgea_sp.
36f154c0070ac86efab931ffd787e3b9	Bacteria	Proteobacteria	Gammaproteobacteria				
15fc351ab6a373c987ff330274eecb61	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
b82a9f8796d7cee8e8ae52953d1dbd5e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
7d4ff8ce7c3b89cbdb69d2abfff7fecf	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae		
5ec8e2c3700ca3977670d10cc80b90c6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	
c38ab0c098af9cdd56ed562a46bd90d4	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina	
f3d0e30bdc67ec621a0ff708a073403c	Unassigned						
8850fa60cb37073171421d0f8c9f48ef	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
32c5adf3d1f8f085070a283e29ed477e	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Tychonema_CCAP_1459-11B	
775ed2e78a7b0ed98b32eb940e56dca8	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
dd206ba157d3a9e9f703ab2e34d1b763	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	
9bff3a6add5975a08b3bdf0b0e2a8337	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
9b52a890a17aac21a10785cbd734b78a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
9a9742884ff1212e63dbf6b420ad3f33	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
3fef1c7e1c998404875bfd6ce60d6ec3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
ce1fd173a9181ed23826f34d03521794	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
fcf9aaff98fed997553c3d5b00c61f08	Bacteria						
4524e908e575b921eb06c54c0ed89d59	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Deefgea	Deefgea_sp.
220eebecdd5fad6da87a049a83f76ca3	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group	
de86f5c641356e1289757ca60866ce9b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	Jeotgalibaca_dankookensis
fd671f08f73f1a4d4fbd20149290065b	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
2aff482d2a3be28ea3ede9216ad6bce7	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales			
2896d6bb4215491f8b9377a96dc7488e	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
da590e1f47976d21fe9fe210dce4418b	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	
f4dac1136ae8678efebab2b03be23119	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
872c3b8b1199907974e258c76c1f6c2c	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
4f4356c0a702070d641b1ffbebaceda2	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		
14cca1c38d365799e8d231547319a383	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
21813a24638c9740dfd683d674a09866	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	uncultured	
4ebdb08a906dfb16da32beb7080e222e	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
b4e85bc54133dbf7abcc8043dc07a284	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			
75b43ff2f05f38b4673610ab1b64c00b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_aviarius
03131f9e063b18f062cc3db9f91a0808	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
96ccfe2994bfd8d0a1ecef1d59a2b403	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
25c2e26488ed048dadc6ec63945752ce	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	
aec1acb79432914c70ff164cafe20c67	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Methyloversatilis	
f91aed841f08f373ebbdba5410e0bd40	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Aliidiomarina	Aliidiomarina_shirensis
c8da992ca93bb819152ad8461ffb7c24	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	uncultured_Haemophilus
b22433356ed18374c1b77bbe739c1ca2	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
33d85dcebdfc4795723f0aec192b9ae6	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
4710f4f849c0727e139c07e3b7fd4e78	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Peptococcus	uncultured_bacterium
027f0e1483064cf5a67d34c3664abec9	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae		
33c35d2a8d21186785c6d79b735be743	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	LWQ8	
99d5a290c30ffd00e27a73870d470d27	Bacteria	NB1-j	NB1-j	NB1-j	NB1-j	NB1-j	uncultured_Green
92230ad531b6c980593fb9ed0b0975ab	Bacteria	Actinobacteriota	Acidimicrobiia				
515a2b7173301ddf81ea5f11b3c9e432	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_Bacteroidetes/Chlorobi
ede0ad4b681c8ce6f7a9a6f053546fd6	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
3ce2f74134b57678d8138c63e3f6a499	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	
cb66511e872f7236646d1458f2a5f041	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
73a2048d8b3a246f49a5ef15c26b9eb9	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
5f96014aacccb280a238f30e499cb6a6	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
beaf53ac242109b479967993999956ec	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Friedmanniella	
2ef800a756144e0c2c662a5feea644d1	Bacteria	Bacteroidota	Bacteroidia				
46910fee62a9d0363992b8e164716b35	Bacteria	Bacteroidota	Bacteroidia				
9d332f8fdd4b9c4447e961089b2886cf	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales			
3709a8440ae2d43a792740b4669e8178	Bacteria	Bdellovibrionota					
38300d94eaaac3227208640872f6c2c8	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella	
46cdfcc1c878b39b912076df0b1f4562	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Aliidiomarina	Aliidiomarina_shirensis
d62c68178f827a1f1af190822e38031d	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriales	TC1	uncultured_bacterium
ab7d733d31c2fea2585d7a37f2d58ccf	Bacteria	Bacteroidota	Bacteroidia	Cytophagales			
8179004a597c904c134b11acb8ddb3d9	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	
2327f92248c0756fadccbf0fe795303a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
a2cc7deeb76e18270744a9369ad2eba0	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Kamptonema_PCC-6407	
c74015ec3702ad2a1313059d6f2f5f7d	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
076ce73f85946a27c3e8c35eeb781ab0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
01a4759aba0e135ec538b52357d05f4f	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Tychonema_CCAP_1459-11B	
530230d0e5a405e14d41e6d7b0da0056	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae		
2966af668b5a0926672fba3c73ad09c1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	Deefgea	
5c641179df9e5e25221aa8477d2b8414	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	
a2963c786864dc72222f54f642780d84	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
ec54777259fc3e2bf2eba3dcd5568111	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
7e6b2761af10db958cf41d3cce42fa20	Bacteria	Proteobacteria	Alphaproteobacteria				
444b5a0b4fbc5ee4170d9a7a92fc2d41	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
041c6c6c0f30ce52e45eedf5c0c35c9b	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	
8089e881829000fd0792ec0b361d17bd	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
1d8f77c3f07ddc47b34652554dd30722	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	
bb7090ab747a4b0df3314b7774e12cef	Unassigned						
6b11a1213e2daf719da8fc0d8662bac7	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	
a7750c9b1dcf6df5a1f404dd3b0b101f	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
f54036fb82042d75a4f02ce5fd9bd53e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
8bdce363da075b8d8d696e52239c123a	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
a20e863268829eba71623b7001fb5769	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella	
f47baaa5b97b6fc322a403e2008b7d89	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	
9465ece171d352c89d584d9696d48e28	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
2c380fa59793a9d938f1e96ac52d0d57	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Paracaedibacter	
3c76c53ce9d78f3d84f13a5b3cd80f3a	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Paracaedibacter	
09d2de1192954eaac439df2cb1214b1b	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriales	TC1	uncultured_bacterium
6523ed9a900d9343ff0d66f3478aeacd	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
4964ed4427b05c45974155b8b690ca72	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
db41b45d589dc4b95234accf6e293c43	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermaceae	uncultured_bacterium
7666cccda54e304fe12a9d4fa94bbf39	Bacteria	Proteobacteria	Gammaproteobacteria				
27094d084ff0de43824dc4ef6e12c120	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
